country,city,mean_pm10_ug_per_m3,year,mean_pm2.5_ug_per_m3,year2,city_country
Canada,SAULT STE. MARIE,10,2013,6,2013,"SAULT STE. MARIE, Canada"
Canada,SUDBURY,10,2013,6,2013,"SUDBURY, Canada"
Canada,SYDNEY,10,2013,6,2013,"SYDNEY, Canada"
Canada,THUNDER BAY,10,2013,6,2013,"THUNDER BAY, Canada"
Canada,WHITEHORSE,10,2013,6,2013,"WHITEHORSE, Canada"
Canada,BURNABY,10,2013,6,2013,"BURNABY, Canada"
Canada,LANGDALE,10,2013,5,2013,"LANGDALE, Canada"
Canada,NANAIMO,10,2013,5,2013,"NANAIMO, Canada"
Canada,NORTH VANCOUVER,9,2013,5,2013,"NORTH VANCOUVER, Canada"
Canada,HOPE,9,2013,5,2013,"HOPE, Canada"
Canada,AYLESFORD,8,2013,5,2013,"AYLESFORD, Canada"
Canada,DORSET,8,2013,5,2013,"DORSET, Canada"
Canada,ELK ISLAND,8,2013,5,2013,"ELK ISLAND, Canada"
Canada,FERME NEUVE,8,2013,5,2013,"FERME NEUVE, Canada"
Canada,GRAND FALLS - WINDSOR,8,2013,5,2013,"GRAND FALLS - WINDSOR, Canada"
Canada,LA DORE,8,2013,5,2013,"LA DORE, Canada"
Canada,LA PATRIE,8,2013,5,2013,"LA PATRIE, Canada"
Canada,LA PECHE,8,2013,5,2013,"LA PECHE, Canada"
Canada,NORTH BAY,8,2013,5,2013,"NORTH BAY, Canada"
Canada,NOTRE-DAME-DU-ROSAIRE,8,2013,5,2013,"NOTRE-DAME-DU-ROSAIRE, Canada"
Canada,PETAWAWA,8,2013,5,2013,"PETAWAWA, Canada"
Canada,SAINT-FAUSTIN-LAC-CARRE,8,2013,5,2013,"SAINT-FAUSTIN-LAC-CARRE, Canada"
Canada,SENNETERRE,8,2013,5,2013,"SENNETERRE, Canada"
Canada,ST. JOHN'S,8,2013,5,2013,"ST. JOHN'S, Canada"
Canada,STUKELY-SUD,8,2013,5,2013,"STUKELY-SUD, Canada"
Canada,WEST VANCOUVER,8,2013,5,2013,"WEST VANCOUVER, Canada"
Canada,SAINT JOHN,8,2013,6,2013,"SAINT JOHN, Canada"
Canada,CAROLINE,7,2013,4,2013,"CAROLINE, Canada"
Canada,FREDERICTON,7,2013,4,2013,"FREDERICTON, Canada"
Canada,LAC-EDOUARD,7,2013,4,2013,"LAC-EDOUARD, Canada"
Canada,ST-HILAIRE-DE-DORSET,7,2013,4,2013,"ST-HILAIRE-DE-DORSET, Canada"
Canada,POWELL RIVER,7,2013,3,2013,"POWELL RIVER, Canada"
Canada,AUCLAIR,5,2013,3,2013,"AUCLAIR, Canada"
Canada,NORMAN WELLS,5,2013,3,2013,"NORMAN WELLS, Canada"
Chile,Coyhaique,75,2014,63,2014,"Coyhaique, Chile"
Chile,Rancagua,75,2014,29,2014,"Rancagua, Chile"
Chile,Andacollo,66,2014,30,2014,"Andacollo, Chile"
Chile,Santiago,64,2014,28,2014,"Santiago, Chile"
Chile,Padre las Casas,63,2014,34,2014,"Padre las Casas, Chile"
Chile,Osorno,53,2014,34,2014,"Osorno, Chile"
Chile,Curico,50,2014,27,2014,"Curico, Chile"
Chile,Temuco,50,2014,31,2014,"Temuco, Chile"
Chile,Talca,49,2014,25,2014,"Talca, Chile"
Chile,Rengo,49,2014,22,2014,"Rengo, Chile"
Chile,Copiapó,47,2014,19,2014,"Copiapó, Chile"
Chile,Valdivia,46,2014,28,2014,"Valdivia, Chile"
Chile,San Fernando,42,2014,19,2014,"San Fernando, Chile"
Chile,Maule,41,2014,21,2014,"Maule, Chile"
Chile,Talagante,40,2014,19,2014,"Talagante, Chile"
Chile,Quilpué,39,2014,17,2014,"Quilpué, Chile"
Chile,Antofagasta,39,2014,12,2014,"Antofagasta, Chile"
Chile,Valparaíso,34,2014,15,2014,"Valparaíso, Chile"
Chile,Vina del Mar,33,2014,12,2014,"Vina del Mar, Chile"
Chile,Arica,32,2014,15,2014,"Arica, Chile"
Chile,Coquimbo,31,2014,14,2014,"Coquimbo, Chile"
Chile,Huasco,24,2014,11,2014,"Huasco, Chile"
Chile,Punta Arenas,11,2014,5,2014,"Punta Arenas, Chile"
China,Shijiazhuang,305,2013,120,2014,"Shijiazhuang, China"
China,Jinan,199,2013,51,2014,"Jinan, China"
China,Xingtai,193,2014,128,2014,"Xingtai, China"
China,Baoding,190,2014,126,2014,"Baoding, China"
China,Xi'an,189,2013,69,2014,"Xi'an, China"
China,Zhengzhou,171,2013,85,2014,"Zhengzhou, China"
China,Handan,168,2014,111,2014,"Handan, China"
China,Xining,163,2013,61,2014,"Xining, China"
China,Hengshui,160,2014,106,2014,"Hengshui, China"
China,Taiyuan,157,2013,67,2014,"Taiyuan, China"
China,Tangshan,153,2014,101,2014,"Tangshan, China"
China,Lanzhou,153,2013,58,2014,"Lanzhou, China"
China,Chengdu,150,2013,71,2014,"Chengdu, China"
China,Tianjin,150,2013,87,2014,"Tianjin, China"
China,Hohhot,146,2013,42,2014,"Hohhot, China"
China,Urumqi,146,2013,64,2014,"Urumqi, China"
China,Langfang,144,2014,95,2014,"Langfang, China"
China,Nanjing,137,2013,72,2014,"Nanjing, China"
China,Cangzhou,133,2014,88,2014,"Cangzhou, China"
China,Changchun,130,2013,63,2014,"Changchun, China"
China,Shenyang,129,2013,71,2014,"Shenyang, China"
China,Wuhan,124,2013,79,2014,"Wuhan, China"
China,Anyang,119,2014,79,2014,"Anyang, China"
China,Harbin,119,2013,71,2014,"Harbin, China"
China,Yinchuan,118,2013,47,2014,"Yinchuan, China"
China,Shouguang,116,2014,77,2014,"Shouguang, China"
China,Nanchang,116,2013,48,2014,"Nanchang, China"
China,Hefei,115,2013,78,2014,"Hefei, China"
China,Jingzhou,112,2014,74,2014,"Jingzhou, China"
China,Huzhou,111,2013,62,2014,"Huzhou, China"
China,Beijing,108,2013,85,2014,"Beijing, China"
China,Chongqing,106,2013,61,2014,"Chongqing, China"
China,Hangzhou,106,2013,60,2014,"Hangzhou, China"
China,Qingdao,106,2013,45,2014,"Qingdao, China"
China,Kaifeng,105,2014,70,2014,"Kaifeng, China"
China,Yichang,105,2014,70,2014,"Yichang, China"
China,Yangquan,105,2014,69,2014,"Yangquan, China"
China,Pingdingshan,105,2014,69,2014,"Pingdingshan, China"
China,Xiangtan,105,2014,69,2014,"Xiangtan, China"
China,Shaoxing,105,2013,64,2014,"Shaoxing, China"
China,Zhuzhou,104,2014,69,2014,"Zhuzhou, China"
China,Laiwu,103,2014,68,2014,"Laiwu, China"
China,Jiaozuo,102,2014,68,2014,"Jiaozuo, China"
China,Jiangyin,102,2014,67,2014,"Jiangyin, China"
China,Suqian,101,2014,67,2014,"Suqian, China"
China,Weinan,101,2014,67,2014,"Weinan, China"
China,Changzhi,101,2014,67,2014,"Changzhi, China"
China,Wuxi,100,2014,66,2014,"Wuxi, China"
China,Xuzhou,100,2014,66,2014,"Xuzhou, China"
China,Zhenjiang,99,2014,65,2014,"Zhenjiang, China"
China,Jinhua,99,2013,63,2014,"Jinhua, China"
China,Changzhou,98,2014,65,2014,"Changzhou, China"
China,Xianyang,98,2014,65,2014,"Xianyang, China"
China,Liuzhou,98,2014,65,2014,"Liuzhou, China"
China,Anshan,98,2014,65,2014,"Anshan, China"
China,Huai'an,98,2014,65,2014,"Huai'an, China"
China,Baoji,97,2014,64,2014,"Baoji, China"
China,Jurong,97,2014,64,2014,"Jurong, China"
China,Yangzhou,97,2014,64,2014,"Yangzhou, China"
China,Zigong,96,2014,64,2014,"Zigong, China"
China,Suzhou,96,2014,64,2014,"Suzhou, China"
China,Tongchuan,96,2014,64,2014,"Tongchuan, China"
China,Sanmenxia,96,2014,63,2014,"Sanmenxia, China"
China,Liaocheng,95,2014,63,2014,"Liaocheng, China"
China,Changsha,94,2013,73,2014,"Changsha, China"
China,Jiaxing,94,2013,56,2014,"Jiaxing, China"
China,Quzhou,94,2013,57,2014,"Quzhou, China"
China,Wenzhou,94,2013,45,2014,"Wenzhou, China"
China,Linfen,93,2014,62,2014,"Linfen, China"
China,Wuhu,92,2014,61,2014,"Wuhu, China"
China,Lianyungang,91,2014,60,2014,"Lianyungang, China"
China,Heze,90,2014,60,2014,"Heze, China"
China,Qinhuangdao,90,2014,60,2014,"Qinhuangdao, China"
China,Zhangjiagang,90,2014,60,2014,"Zhangjiagang, China"
China,Nantong,90,2014,59,2014,"Nantong, China"
China,Nanning,90,2013,47,2014,"Nanning, China"
China,Fuyang,89,2014,59,2014,"Fuyang, China"
China,Dezhou,89,2014,59,2014,"Dezhou, China"
China,Wafangdian,88,2014,58,2014,"Wafangdian, China"
China,Yiwu,88,2014,58,2014,"Yiwu, China"
China,Zhuji,88,2014,58,2014,"Zhuji, China"
China,Pingdu,87,2014,58,2014,"Pingdu, China"
China,Korla,87,2014,57,2014,"Korla, China"
China,Lin'an,86,2014,57,2014,"Lin'an, China"
China,Maanshan,86,2014,57,2014,"Maanshan, China"
China,Yancheng,86,2014,57,2014,"Yancheng, China"
China,Nanchong,86,2014,57,2014,"Nanchong, China"
China,Ningbo,86,2013,45,2014,"Ningbo, China"
China,Guiyang,85,2013,48,2014,"Guiyang, China"
China,Zhaoqing,85,2013,55,2014,"Zhaoqing, China"
China,Panjin,84,2014,56,2014,"Panjin, China"
China,Wujiang,84,2014,56,2014,"Wujiang, China"
China,Luoyang,84,2014,56,2014,"Luoyang, China"
China,Dalian,84,2014,56,2014,"Dalian, China"
China,Laizhou,84,2014,56,2014,"Laizhou, China"
China,Shanghai,84,2013,51,2014,"Shanghai, China"
China,Huludao,83,2014,55,2014,"Huludao, China"
China,Laixi,83,2014,55,2014,"Laixi, China"
China,Linyi,83,2014,55,2014,"Linyi, China"
China,Jinzhou,83,2014,55,2014,"Jinzhou, China"
China,Taian,83,2014,55,2014,"Taian, China"
China,Guilin,83,2014,55,2014,"Guilin, China"
China,Foshan,83,2013,44,2014,"Foshan, China"
China,Taicang,82,2014,54,2014,"Taicang, China"
China,Zhaoyuan,82,2014,54,2014,"Zhaoyuan, China"
China,Zibo,82,2014,54,2014,"Zibo, China"
China,Kunming,82,2013,33,2014,"Kunming, China"
China,Taizhou,82,2013,61,2014,"Taizhou, China"
China,Jining,81,2014,54,2014,"Jining, China"
China,Yixing,81,2014,54,2014,"Yixing, China"
China,Dongying,81,2014,53,2014,"Dongying, China"
China,Benxi,80,2014,53,2014,"Benxi, China"
China,Chengde,80,2014,53,2014,"Chengde, China"
China,Binzhou,79,2014,53,2014,"Binzhou, China"
China,Fushun,79,2014,53,2014,"Fushun, China"
China,Changde,79,2014,52,2014,"Changde, China"
China,Jiaonan,79,2014,52,2014,"Jiaonan, China"
China,Jiaozhou,79,2014,52,2014,"Jiaozhou, China"
China,Liyang,78,2014,52,2014,"Liyang, China"
China,Yibin,77,2014,51,2014,"Yibin, China"
China,Jiangmen,77,2013,42,2014,"Jiangmen, China"
China,Baotou,76,2014,51,2014,"Baotou, China"
China,Haimen,76,2014,51,2014,"Haimen, China"
China,Jimo,76,2014,51,2014,"Jimo, China"
China,Jilin,76,2014,50,2014,"Jilin, China"
China,Mudanjiang,75,2014,49,2014,"Mudanjiang, China"
China,Luzhou,75,2014,49,2014,"Luzhou, China"
China,Zunyi,74,2014,49,2014,"Zunyi, China"
China,Changshu,73,2014,49,2014,"Changshu, China"
China,Dandong,73,2014,48,2014,"Dandong, China"
China,Weifang,73,2014,48,2014,"Weifang, China"
China,Yueyang,73,2014,48,2014,"Yueyang, China"
China,Shaoguan,73,2014,48,2014,"Shaoguan, China"
China,Yan'an,72,2014,48,2014,"Yan'an, China"
China,Zaozhuang,72,2014,48,2014,"Zaozhuang, China"
China,Jintan,72,2014,48,2014,"Jintan, China"
China,Rushan,72,2014,48,2014,"Rushan, China"
China,Guangzhou,72,2013,47,2014,"Guangzhou, China"
China,Zhangqiu,70,2014,47,2014,"Zhangqiu, China"
China,Zhangjiajie,70,2014,46,2014,"Zhangjiajie, China"
China,Wendeng,69,2014,46,2014,"Wendeng, China"
China,Lishui,69,2013,43,2014,"Lishui, China"
China,Kunshan,68,2014,45,2014,"Kunshan, China"
China,Penglai,68,2014,45,2014,"Penglai, China"
China,Deyang,67,2014,45,2014,"Deyang, China"
China,Mianyang,66,2014,43,2014,"Mianyang, China"
China,Zhongshan,66,2013,37,2014,"Zhongshan, China"
China,Chaozhou,65,2014,43,2014,"Chaozhou, China"
China,Dongguan,65,2013,43,2014,"Dongguan, China"
China,Fuzhou,64,2013,31,2014,"Fuzhou, China"
China,Lhasa,64,2013,24,2014,"Lhasa, China"
China,Datong,63,2014,42,2014,"Datong, China"
China,Qingyuan,62,2014,41,2014,"Qingyuan, China"
China,Shizuishan,62,2014,41,2014,"Shizuishan, China"
China,Xiamen,62,2013,36,2014,"Xiamen, China"
China,Shenzhen,61,2013,33,2014,"Shenzhen, China"
China,Yingkou,60,2014,40,2014,"Yingkou, China"
China,Chifeng,60,2014,40,2014,"Chifeng, China"
China,Heyuan,60,2014,40,2014,"Heyuan, China"
China,Jiujiang,60,2014,40,2014,"Jiujiang, China"
China,Beihai,59,2014,39,2014,"Beihai, China"
China,Jieyang,59,2014,39,2014,"Jieyang, China"
China,Huizhou,59,2013,34,2014,"Huizhou, China"
China,Zhuhai,59,2013,34,2014,"Zhuhai, China"
China,Zhoushan,58,2013,29,2014,"Zhoushan, China"
China,Rongcheng,57,2014,38,2014,"Rongcheng, China"
China,Shantou,57,2014,38,2014,"Shantou, China"
China,Rizhao,56,2014,37,2014,"Rizhao, China"
China,Daqing,54,2014,35,2014,"Daqing, China"
China,Qiqihar,52,2014,34,2014,"Qiqihar, China"
China,Meizhou,51,2014,34,2014,"Meizhou, China"
China,Zhangjiakou,51,2014,34,2014,"Zhangjiakou, China"
China,Nantou,50,2014,33,2014,"Nantou, China"
China,Karamay,50,2014,33,2014,"Karamay, China"
China,Hong Kong,49,2013,29,2014,"Hong Kong, China"
China,Maoming,48,2014,32,2014,"Maoming, China"
China,Jinchang,48,2014,32,2014,"Jinchang, China"
China,Kinmen,48,2014,32,2014,"Kinmen, China"
China,Panzhihua,47,2014,31,2014,"Panzhihua, China"
China,Changhua,47,2014,31,2014,"Changhua, China"
China,Yangjiang,47,2014,31,2014,"Yangjiang, China"
China,Quanzhou,47,2014,31,2014,"Quanzhou, China"
China,Qujing,47,2014,31,2014,"Qujing, China"
China,Yunfu,47,2014,31,2014,"Yunfu, China"
China,Haikou,47,2013,22,2014,"Haikou, China"
China,Jiayuguan,46,2014,31,2014,"Jiayuguan, China"
China,Yunlin,46,2014,30,2014,"Yunlin, China"
China,Chiayi,46,2014,30,2014,"Chiayi, China"
China,Yantai,46,2014,30,2014,"Yantai, China"
China,Yuxi,45,2014,30,2014,"Yuxi, China"
China,Kaohsiung,45,2014,30,2014,"Kaohsiung, China"
China,Weihai,45,2014,30,2014,"Weihai, China"
China,Tainan,44,2014,29,2014,"Tainan, China"
China,Taichung,43,2014,29,2014,"Taichung, China"
China,Eerduosi,41,2014,27,2014,"Eerduosi, China"
China,Shanwei,40,2014,27,2014,"Shanwei, China"
China,Lienchiang,39,2014,26,2014,"Lienchiang, China"
China,Zhanjiang,38,2014,25,2014,"Zhanjiang, China"
China,Miaoli,37,2014,24,2014,"Miaoli, China"
China,Taoyuan,35,2014,23,2014,"Taoyuan, China"
China,Pingtung,33,2014,22,2014,"Pingtung, China"
China,New Taipei,33,2014,22,2014,"New Taipei, China"
China,Hsinchu,32,2014,21,2014,"Hsinchu, China"
China,Keelung,30,2014,20,2014,"Keelung, China"
China,Taipei,28,2014,18,2014,"Taipei, China"
China,Penghu,24,2014,16,2014,"Penghu, China"
China,Yilan,24,2014,16,2014,"Yilan, China"
China,Sanya,22,2014,15,2014,"Sanya, China"
China,Hualien,18,2014,12,2014,"Hualien, China"
China,Taitung,15,2014,10,2014,"Taitung, China"
Colombia,Bogotá,51,2014,24,2014,"Bogotá, Colombia"
Colombia,Itagüí,50,2014,28,2014,"Itagüí, Colombia"
Colombia,Caldas,49,2014,24,2014,"Caldas, Colombia"
Colombia,Ciénaga,48,2014,21,2014,"Ciénaga, Colombia"
Colombia,Bucaramanga,46,2014,20,2014,"Bucaramanga, Colombia"
Colombia,La Estrella,46,2014,41,2014,"La Estrella, Colombia"
Colombia,Girardota,45,2014,21,2014,"Girardota, Colombia"
Colombia,Medellin,45,2014,26,2014,"Medellin, Colombia"
Colombia,Bello,42,2014,18,2014,"Bello, Colombia"
Colombia,Sabaneta,42,2014,18,2014,"Sabaneta, Colombia"
Colombia,Cali,41,2014,17,2014,"Cali, Colombia"
Colombia,Santa Marta,35,2014,15,2014,"Santa Marta, Colombia"
Colombia,Valledupar,35,2014,15,2014,"Valledupar, Colombia"
Colombia,Copacabana,35,2014,15,2014,"Copacabana, Colombia"
Colombia,Barbosa,31,2014,13,2014,"Barbosa, Colombia"
Colombia,Manizales,26,2014,18,2014,"Manizales, Colombia"
Colombia,Armenia,25,2014,11,2014,"Armenia, Colombia"
Colombia,Pasto,18,2014,9,2014,"Pasto, Colombia"
Costa Rica,Heredia,47,2013,29,2013,"Heredia, Costa Rica"
Costa Rica,Belén,31,2013,30,2013,"Belén, Costa Rica"
Costa Rica,Alajuela,28,2013,19,2013,"Alajuela, Costa Rica"
Costa Rica,Cartago,27,2013,19,2013,"Cartago, Costa Rica"
Costa Rica,San José,27,2013,24,2013,"San José, Costa Rica"
Costa Rica,Santa Ana,23,2013,16,2013,"Santa Ana, Costa Rica"
Costa Rica,Moravia,19,2013,14,2013,"Moravia, Costa Rica"
Croatia,SISAK,36,2013,22,2013,"SISAK, Croatia"
Croatia,ZAGREB,35,2013,21,2013,"ZAGREB, Croatia"
Croatia,OSIJEK,33,2013,20,2013,"OSIJEK, Croatia"
Croatia,KUTINA,31,2013,19,2013,"KUTINA, Croatia"
Croatia,RIJEKA,18,2013,11,2013,"RIJEKA, Croatia"
Cyprus,NICOSIA,47,2013,17,2013,"NICOSIA, Cyprus"
Cyprus,LIMASSOL,37,2013,17,2013,"LIMASSOL, Cyprus"
Cyprus,LARNAKA,36,2013,16,2013,"LARNAKA, Cyprus"
Cyprus,PAFOS,36,2013,16,2013,"PAFOS, Cyprus"
Cyprus,AYIA MARINA,26,2013,12,2013,"AYIA MARINA, Cyprus"
Czech Republic,HAVIROV,44,2013,33,2013,"HAVIROV, Czech Republic"
Czech Republic,CESKY TESIN,44,2013,33,2013,"CESKY TESIN, Czech Republic"
Czech Republic,ORLOVA,44,2013,32,2013,"ORLOVA, Czech Republic"
Czech Republic,KARVINA,43,2013,32,2013,"KARVINA, Czech Republic"
Czech Republic,OSTRAVA,41,2013,32,2013,"OSTRAVA, Czech Republic"
Czech Republic,FRYDEK-MISTEK,38,2013,28,2013,"FRYDEK-MISTEK, Czech Republic"
Czech Republic,TRINEC,34,2013,30,2013,"TRINEC, Czech Republic"
Czech Republic,OLOMOUC-HEJCIN,33,2013,24,2013,"OLOMOUC-HEJCIN, Czech Republic"
Czech Republic,OPAVA,32,2013,24,2013,"OPAVA, Czech Republic"
Czech Republic,UHERSKE HRADISTE,32,2013,24,2013,"UHERSKE HRADISTE, Czech Republic"
Czech Republic,MOST,31,2013,21,2013,"MOST, Czech Republic"
Czech Republic,PROSTEJOV,31,2013,23,2013,"PROSTEJOV, Czech Republic"
Czech Republic,PREROV,30,2013,23,2013,"PREROV, Czech Republic"
Czech Republic,TABOR,30,2013,22,2013,"TABOR, Czech Republic"
Czech Republic,DECIN,29,2013,22,2013,"DECIN, Czech Republic"
Czech Republic,KLADNO,29,2013,12,2013,"KLADNO, Czech Republic"
Czech Republic,ZLIN,28,2013,21,2013,"ZLIN, Czech Republic"
Czech Republic,VSETIN,27,2013,20,2013,"VSETIN, Czech Republic"
Czech Republic,PARDUBICE,27,2013,22,2013,"PARDUBICE, Czech Republic"
Czech Republic,USTI NAD LABEM,27,2013,18,2013,"USTI NAD LABEM, Czech Republic"
Czech Republic,VODNANY,27,2013,20,2013,"VODNANY, Czech Republic"
Czech Republic,BEROUN,27,2013,12,2013,"BEROUN, Czech Republic"
Czech Republic,STANKOV,27,2013,20,2013,"STANKOV, Czech Republic"
Czech Republic,LITOMERICE,26,2013,20,2013,"LITOMERICE, Czech Republic"
Czech Republic,PRAGUE,26,2013,18,2013,"PRAGUE, Czech Republic"
Czech Republic,TEPLICE,26,2013,19,2013,"TEPLICE, Czech Republic"
Czech Republic,HRADEC KRALOVE,26,2013,21,2013,"HRADEC KRALOVE, Czech Republic"
Czech Republic,MLADA BOLESLAV,25,2013,19,2013,"MLADA BOLESLAV, Czech Republic"
Czech Republic,KARLOVY VARY,25,2013,18,2013,"KARLOVY VARY, Czech Republic"
Czech Republic,BRNO,25,2013,19,2013,"BRNO, Czech Republic"
Czech Republic,BRANDYS,25,2013,18,2013,"BRANDYS, Czech Republic"
Czech Republic,LIBEREC,25,2013,21,2013,"LIBEREC, Czech Republic"
Czech Republic,CHOMUTOV,24,2013,18,2013,"CHOMUTOV, Czech Republic"
Czech Republic,PLZEN,24,2013,21,2013,"PLZEN, Czech Republic"
Czech Republic,RYCHNOV N. KNEZNOU,24,2013,17,2013,"RYCHNOV N. KNEZNOU, Czech Republic"
Czech Republic,KUTNA HORA,23,2013,17,2013,"KUTNA HORA, Czech Republic"
Czech Republic,VYSKOV,23,2013,17,2013,"VYSKOV, Czech Republic"
Czech Republic,PRIBRAM,23,2013,17,2013,"PRIBRAM, Czech Republic"
Czech Republic,TANVALD,23,2013,17,2013,"TANVALD, Czech Republic"
Czech Republic,CESKA LIPA,23,2013,17,2013,"CESKA LIPA, Czech Republic"
Czech Republic,ZNOJMO,23,2013,19,2013,"ZNOJMO, Czech Republic"
Czech Republic,CESKE BUDEJOVICE,22,2013,18,2013,"CESKE BUDEJOVICE, Czech Republic"
Czech Republic,Jicín,22,2013,17,2013,"Jicín, Czech Republic"
Czech Republic,TRUTNOV,22,2013,16,2013,"TRUTNOV, Czech Republic"
Czech Republic,TREBIC,22,2013,16,2013,"TREBIC, Czech Republic"
Czech Republic,JABLONEC,21,2013,16,2013,"JABLONEC, Czech Republic"
Czech Republic,JIHLAVA,20,2013,16,2013,"JIHLAVA, Czech Republic"
Czech Republic,CHEB,18,2013,13,2013,"CHEB, Czech Republic"
Czech Republic,SOKOLOV,17,2013,13,2013,"SOKOLOV, Czech Republic"
Denmark,COPENHAGEN,26,2013,11,2013,"COPENHAGEN, Denmark"
Denmark,AALBORG,23,2013,11,2013,"AALBORG, Denmark"
Denmark,ODENSE,22,2013,10,2013,"ODENSE, Denmark"
Denmark,ARHUS,20,2013,10,2013,"ARHUS, Denmark"
Denmark,KELDSNOR,15,2013,7,2013,"KELDSNOR, Denmark"
Ecuador,Santo Domingo,68,2012,33,2012,"Santo Domingo, Ecuador"
Ecuador,Milagro,66,2012,31,2012,"Milagro, Ecuador"
Ecuador,Quito,36,2013,18,2013,"Quito, Ecuador"
Ecuador,Cuenca,32,2013,9,2013,"Cuenca, Ecuador"
Ecuador,Latacunga,28,2012,13,2012,"Latacunga, Ecuador"
Ecuador,Manta,27,2012,13,2012,"Manta, Ecuador"
Ecuador,Portoviejo,24,2012,11,2012,"Portoviejo, Ecuador"
Ecuador,Ambato,19,2012,9,2012,"Ambato, Ecuador"
Ecuador,Ibarra,18,2012,8,2012,"Ibarra, Ecuador"
Egypt,Greater Cairo,179,2013,75,2013,"Greater Cairo, Egypt"
Egypt,Delta region,167,2013,70,2013,"Delta region, Egypt"
El Salvador,San Salvador,77,2014,41,2014,"San Salvador, El Salvador"
Estonia,TARTU,17,2013,8,2013,"TARTU, Estonia"
Estonia,KOHTLA-JARVE,16,2013,6,2013,"KOHTLA-JARVE, Estonia"
Estonia,NARVA,14,2013,7,2013,"NARVA, Estonia"
Estonia,TALLINN,13,2013,8,2013,"TALLINN, Estonia"
Finland,Helsinki,19,2014,8,2014,"Helsinki, Finland"
Finland,Tampere,18,2014,9,2014,"Tampere, Finland"
Finland,Vantaa,16,2014,8,2014,"Vantaa, Finland"
Finland,Lappeenranta,16,2014,8,2014,"Lappeenranta, Finland"
Finland,Hyvinkää,15,2014,8,2014,"Hyvinkää, Finland"
Finland,Pietarsaari,15,2014,7,2014,"Pietarsaari, Finland"
Finland,Kuopio,15,2014,5,2014,"Kuopio, Finland"
Finland,Lahti,15,2014,7,2014,"Lahti, Finland"
Finland,Kotka,15,2014,7,2014,"Kotka, Finland"
Finland,Turku,14,2014,7,2014,"Turku, Finland"
Finland,Kouvola,14,2014,7,2014,"Kouvola, Finland"
Finland,Vaasa,14,2014,6,2014,"Vaasa, Finland"
Finland,Mikkeli,13,2014,7,2014,"Mikkeli, Finland"
Finland,Oulu,13,2014,7,2014,"Oulu, Finland"
Finland,Pori,13,2014,6,2014,"Pori, Finland"
Finland,Imatra,13,2014,6,2014,"Imatra, Finland"
Finland,Kajaani,12,2014,6,2014,"Kajaani, Finland"
Finland,Virolahti,12,2014,7,2014,"Virolahti, Finland"
Finland,Valkeakoski,12,2014,6,2014,"Valkeakoski, Finland"
Finland,Jyväskylä,12,2014,6,2014,"Jyväskylä, Finland"
Finland,Harjavalta,12,2014,7,2014,"Harjavalta, Finland"
Finland,Lohja,11,2014,6,2014,"Lohja, Finland"
Finland,Raahe,9,2014,4,2014,"Raahe, Finland"
Finland,Muonio,4,2014,2,2014,"Muonio, Finland"
France,PANTIN,36,2014,22,2014,"PANTIN, France"
France,CAYENNE,33,2014,15,2014,"CAYENNE, France"
France,FORT-DE-FRANCE,33,2014,10,2014,"FORT-DE-FRANCE, France"
France,COULOMMIERS,31,2014,19,2014,"COULOMMIERS, France"
France,LE ROBERT,31,2014,19,2014,"LE ROBERT, France"
France,LA MULATIERE,30,2014,17,2014,"LA MULATIERE, France"
France,VILLEURBANNE,29,2014,18,2014,"VILLEURBANNE, France"
France,GARDANNE,29,2014,14,2014,"GARDANNE, France"
France,PASSY,29,2014,18,2014,"PASSY, France"
France,SCHOELCHER,29,2014,18,2014,"SCHOELCHER, France"
France,MARSEILLE,28,2014,16,2014,"MARSEILLE, France"
France,NICE,28,2014,13,2014,"NICE, France"
France,ECHIROLLES,28,2014,15,2014,"ECHIROLLES, France"
France,PARIS,27,2014,17,2014,"PARIS, France"
France,ANGLET,27,2014,16,2014,"ANGLET, France"
France,CONTES,27,2014,16,2014,"CONTES, France"
France,GRANDE-SYNTHE,27,2014,16,2014,"GRANDE-SYNTHE, France"
France,LE LAMENTIN,27,2014,16,2014,"LE LAMENTIN, France"
France,MELUN,27,2014,17,2014,"MELUN, France"
France,PEILLON,27,2014,16,2014,"PEILLON, France"
France,ROUBAIX,27,2014,20,2014,"ROUBAIX, France"
France,ANTIBES,26,2014,16,2014,"ANTIBES, France"
France,ARLES,26,2014,16,2014,"ARLES, France"
France,DIEPPE,26,2014,16,2014,"DIEPPE, France"
France,CHATEAUNEUF-LES-MARTIGUES,25,2014,15,2014,"CHATEAUNEUF-LES-MARTIGUES, France"
France,FLORANGE,25,2014,15,2014,"FLORANGE, France"
France,FORBACH,25,2014,16,2014,"FORBACH, France"
France,FOS-SUR-MER,25,2014,15,2014,"FOS-SUR-MER, France"
France,LA LECHERE,25,2014,15,2014,"LA LECHERE, France"
France,NEUVES-MAISONS,25,2014,15,2014,"NEUVES-MAISONS, France"
France,SCHOENECK,25,2014,15,2014,"SCHOENECK, France"
France,STRASBOURG,25,2014,16,2014,"STRASBOURG, France"
France,CAPPELLE-LA-GRANDE,24,2014,15,2014,"CAPPELLE-LA-GRANDE, France"
France,GRENOBLE,24,2014,12,2014,"GRENOBLE, France"
France,LA ROCHELLE,24,2014,10,2014,"LA ROCHELLE, France"
France,LE PONTET,24,2014,14,2014,"LE PONTET, France"
